"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"ROFST_H_3_Q5_F_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, female, adjusted location parity index (household survey data) (LPIA)","VNM","Viet Nam","2011","2011",1.05074,,
"ROFST_H_3_Q5_F_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, female, adjusted location parity index (household survey data) (LPIA)","VNM","Viet Nam","2014","2014",1.28439,,
"ROFST_H_3_Q5_F_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, female, adjusted location parity index (household survey data) (LPIA)","SRB","Serbia","2011","2011",,"a","Category not applicable"
"ROFST_H_3_Q5_F_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, female, adjusted location parity index (household survey data) (LPIA)","SRB","Serbia","2014","2014",,"a","Category not applicable"
"ROFST_H_3_Q5_F_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, female, adjusted location parity index (household survey data) (LPIA)","SSD","South Sudan","2010","2010",1.38596,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","DZA","Algeria","2013","2013",1.38677,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","BLZ","Belize","2006","2006",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","CUB","Cuba","2014","2014",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","DJI","Djibouti","2006","2006",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","GIN","Guinea","2005","2005",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","GIN","Guinea","2012","2012",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","GNB","Guinea-Bissau","2014","2014",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","GUY","Guyana","2006","2006",0.76723,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","GUY","Guyana","2009","2009",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","GUY","Guyana","2014","2014",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","IND","India","2006","2006",0.97504,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","IND","India","2016","2016",0.73537,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","MDG","Madagascar","2009","2009",1.40682,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","MMR","Myanmar","2016","2016",1.42822,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","PSE","Palestine","2014","2014",0.92926,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","PHL","Philippines","2004","2004",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","THA","Thailand","2013","2013",1.36734,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","TUN","Tunisia","2012","2012",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","UZB","Uzbekistan","2006","2006",1.13787,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","VUT","Vanuatu","2007","2007",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","YEM","Yemen","2006","2006",1.63478,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","YEM","Yemen","2013","2013",1.07729,,
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","SRB","Serbia","2011","2011",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","SRB","Serbia","2014","2014",,"a","Category not applicable"
"ROFST_H_3_Q5_M_LPIA","Rate of out-of-school youth of upper secondary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)","SSD","South Sudan","2010","2010",0.80991,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","AFG","Afghanistan","2011","2011",81.07143,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","AFG","Afghanistan","2015","2015",67.83495,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","BRB","Barbados","2012","2012",,"a","Category not applicable"
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","CAF","Central African Republic","2006","2006",90.17194,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","COL","Colombia","2005","2005",45.20121,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","COL","Colombia","2010","2010",26.1055,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","COL","Colombia","2015","2015",23.86633,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","DJI","Djibouti","2006","2006",,"a","Category not applicable"
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","GNB","Guinea-Bissau","2014","2014",29.75305,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","HND","Honduras","2011","2011",82.9519,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","MDG","Madagascar","2009","2009",80.01865,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","PSE","Palestine","2014","2014",,"a","Category not applicable"
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","LCA","Saint Lucia","2012","2012",4.06676,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","LKA","Sri Lanka","2006","2006",46.71094,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","SUR","Suriname","2010","2010",59.16368,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","TUN","Tunisia","2012","2012",59.21131,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","VNM","Viet Nam","2011","2011",46.05104,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","VNM","Viet Nam","2014","2014",52.15545,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","SRB","Serbia","2011","2011",31.94157,,
"ROFST_H_3_RUR_Q1","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, both sexes (%)","SRB","Serbia","2014","2014",22.51868,,
"ROFST_H_3_RUR_Q1_F","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, female (%)","DZA","Algeria","2013","2013",41.16349,,
"ROFST_H_3_RUR_Q1_F","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, female (%)","BRB","Barbados","2012","2012",,"a","Category not applicable"
"ROFST_H_3_RUR_Q1_F","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, female (%)","BLR","Belarus","2012","2012",,"n","Magnitude nil or negligible"
"ROFST_H_3_RUR_Q1_F","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, female (%)","GAB","Gabon","2012","2012",29.15749,,
"ROFST_H_3_RUR_Q1_F","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, female (%)","HND","Honduras","2011","2011",82.48237,,
"ROFST_H_3_RUR_Q1_F","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, female (%)","JOR","Jordan","2007","2007",40.66221,,
"ROFST_H_3_RUR_Q1_F","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, female (%)","TLS","Timor-Leste","2009","2009",37.76987,,
"ROFST_H_3_RUR_Q1_F","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, female (%)","TUN","Tunisia","2012","2012",58.90638,,
"ROFST_H_3_RUR_Q1_F","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, female (%)","TKM","Turkmenistan","2016","2016",1.51629,,
"ROFST_H_3_RUR_Q1_F","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, female (%)","UKR","Ukraine","2007","2007",1.92029,,
"ROFST_H_3_RUR_Q1_F","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, female (%)","UKR","Ukraine","2013","2013",5.50548,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","AZE","Azerbaijan","2006","2006",23.23002,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","GIN","Guinea","2005","2005",78.26283,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","GIN","Guinea","2012","2012",79.5241,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","IND","India","2006","2006",64.70867,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","IND","India","2016","2016",44.70106,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","IRQ","Iraq","2011","2011",57.77489,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","MDG","Madagascar","2009","2009",74.40793,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","PAK","Pakistan","2007","2007",64.77878,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","PAK","Pakistan","2012","2012",70.056,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","SDN","Sudan","2014","2014",40.52246,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","THA","Thailand","2013","2013",60.6812,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","URY","Uruguay","2013","2013",,"a","Category not applicable"
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","VNM","Viet Nam","2011","2011",46.82416,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","VNM","Viet Nam","2014","2014",51.88832,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","SRB","Serbia","2011","2011",33.87889,,
"ROFST_H_3_RUR_Q1_M","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, male (%)","SRB","Serbia","2014","2014",27.0174,,
"ROFST_H_3_RUR_Q1_GPIA","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, adjusted gender parity index (GPIA)","DZA","Algeria","2013","2013",0.96545,,
"ROFST_H_3_RUR_Q1_GPIA","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, adjusted gender parity index (GPIA)","CUB","Cuba","2014","2014",,"a","Category not applicable"
"ROFST_H_3_RUR_Q1_GPIA","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, adjusted gender parity index (GPIA)","GAB","Gabon","2012","2012",1.22724,,
"ROFST_H_3_RUR_Q1_GPIA","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, adjusted gender parity index (GPIA)","GNB","Guinea-Bissau","2014","2014",1.43825,,
"ROFST_H_3_RUR_Q1_GPIA","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, adjusted gender parity index (GPIA)","MRT","Mauritania","2007","2007",0.94314,,
"ROFST_H_3_RUR_Q1_GPIA","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, adjusted gender parity index (GPIA)","MRT","Mauritania","2011","2011",1.08506,,
"ROFST_H_3_RUR_Q1_GPIA","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, adjusted gender parity index (GPIA)","MMR","Myanmar","2016","2016",1.09003,,
"ROFST_H_3_RUR_Q1_GPIA","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, adjusted gender parity index (GPIA)","SYR","Syrian Arab Republic","2006","2006",1.17801,,
"ROFST_H_3_RUR_Q1_GPIA","Rate of out-of-school youth of upper secondary school age, rural, poorest quintile, adjusted gender parity index (GPIA)","TUN","Tunisia","2012","2012",0.99025,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","ALB","Albania","2009","2009",29.6528,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","BRB","Barbados","2012","2012",,"a","Category not applicable"
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","CAF","Central African Republic","2006","2006",90.91328,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","CRI","Costa Rica","2011","2011",33.11384,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","CUB","Cuba","2014","2014",,"a","Category not applicable"
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","HTI","Haiti","2005","2005",26.1457,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","HTI","Haiti","2012","2012",25.52761,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","HND","Honduras","2011","2011",66.87005,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","IND","India","2006","2006",63.04597,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","IND","India","2016","2016",34.93589,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","MKD","The former Yugoslav Republic of Macedonia","2011","2011",21.51623,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","MDG","Madagascar","2009","2009",69.00217,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","MDA","Republic of Moldova","2005","2005",42.40957,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","MDA","Republic of Moldova","2012","2012",45.81516,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","TUN","Tunisia","2012","2012",37.65377,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","UKR","Ukraine","2007","2007",1.29775,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","UKR","Ukraine","2013","2013",3.42582,,
"ROFST_H_3_RUR_Q2","Rate of out-of-school youth of upper secondary school age, rural, second quintile, both sexes (%)","SSD","South Sudan","2010","2010",78.82989,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","ALB","Albania","2009","2009",36.31889,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","BRB","Barbados","2012","2012",,"a","Category not applicable"
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","BDI","Burundi","2000","2000",84.61539,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","BDI","Burundi","2010","2010",82.46629,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","CRI","Costa Rica","2011","2011",13.59409,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","DJI","Djibouti","2006","2006",,"a","Category not applicable"
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","MDV","Maldives","2008","2008",28.05242,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","MRT","Mauritania","2007","2007",81.85669,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","MRT","Mauritania","2011","2011",75.62998,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","LCA","Saint Lucia","2012","2012",,"a","Category not applicable"
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","SDN","Sudan","2014","2014",49.767,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","SYR","Syrian Arab Republic","2006","2006",64.5283,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","UKR","Ukraine","2007","2007",0.52314,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","UKR","Ukraine","2013","2013",3.09639,,
"ROFST_H_3_RUR_Q2_F","Rate of out-of-school youth of upper secondary school age, rural, second quintile, female (%)","UZB","Uzbekistan","2006","2006",32.14354,,
"ROFST_H_3_RUR_Q2_M","Rate of out-of-school youth of upper secondary school age, rural, second quintile, male (%)","TUR","Turkey","2004","2004",39.37389,,
"ROFST_H_3_RUR_Q2_M","Rate of out-of-school youth of upper secondary school age, rural, second quintile, male (%)","BRB","Barbados","2012","2012",,"a","Category not applicable"
"ROFST_H_3_RUR_Q2_M","Rate of out-of-school youth of upper secondary school age, rural, second quintile, male (%)","BLZ","Belize","2006","2006",59.85519,,
"ROFST_H_3_RUR_Q2_M","Rate of out-of-school youth of upper secondary school age, rural, second quintile, male (%)","BEN","Benin","2006","2006",50.34826,,
"ROFST_H_3_RUR_Q2_M","Rate of out-of-school youth of upper secondary school age, rural, second quintile, male (%)","BEN","Benin","2011","2011",43.50834,,
"ROFST_H_3_RUR_Q2_M","Rate of out-of-school youth of upper secondary school age, rural, second quintile, male (%)","BEN","Benin","2014","2014",,"a","Category not applicable"
"ROFST_H_3_RUR_Q2_M","Rate of out-of-school youth of upper secondary school age, rural, second quintile, male (%)","CRI","Costa Rica","2011","2011",46.44653,,
"ROFST_H_3_RUR_Q2_M","Rate of out-of-school youth of upper secondary school age, rural, second quintile, male (%)","GAB","Gabon","2012","2012",15.10555,,
"ROFST_H_3_RUR_Q2_M","Rate of out-of-school youth of upper secondary school age, rural, second quintile, male (%)","GNB","Guinea-Bissau","2014","2014",41.20484,,
"ROFST_H_3_RUR_Q2_M","Rate of out-of-school youth of upper secondary school age, rural, second quintile, male (%)","THA","Thailand","2013","2013",39.89962,,
"ROFST_H_3_RUR_Q2_M","Rate of out-of-school youth of upper secondary school age, rural, second quintile, male (%)","URY","Uruguay","2013","2013",,"a","Category not applicable"
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","AFG","Afghanistan","2011","2011",1.32674,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","AFG","Afghanistan","2015","2015",1.46354,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","DZA","Algeria","2013","2013",1.05819,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","BRB","Barbados","2012","2012",,"a","Category not applicable"
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","GAB","Gabon","2012","2012",0.86037,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","GNB","Guinea-Bissau","2014","2014",1.16591,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","IDN","Indonesia","2003","2003",1.02182,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","IDN","Indonesia","2008","2008",1.01213,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","MDV","Maldives","2008","2008",1.07235,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","MMR","Myanmar","2016","2016",0.83991,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","LCA","Saint Lucia","2012","2012",,"a","Category not applicable"
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","SUR","Suriname","2010","2010",0.98269,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","TJK","Tajikistan","2006","2006",1.64159,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","TJK","Tajikistan","2012","2012",1.73189,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","TLS","Timor-Leste","2009","2009",1.11416,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","URY","Uruguay","2013","2013",,"a","Category not applicable"
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","VNM","Viet Nam","2011","2011",0.65757,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","VNM","Viet Nam","2014","2014",0.73131,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","SRB","Serbia","2011","2011",1.22841,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","SRB","Serbia","2014","2014",0.75254,,
"ROFST_H_3_RUR_Q2_GPIA","Rate of out-of-school youth of upper secondary school age, rural, second quintile, adjusted gender parity index (GPIA)","MNE","Montenegro","2013","2013",1.13987,,
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","TUR","Turkey","2004","2004",30.43505,,
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","BRB","Barbados","2012","2012",,"a","Category not applicable"
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","GMB","Gambia","2006","2006",54.95284,,
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","GMB","Gambia","2013","2013",64.3017,,
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","JOR","Jordan","2007","2007",13.25581,,
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","MDV","Maldives","2008","2008",31.53595,,
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","MMR","Myanmar","2016","2016",55.24868,,
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","PSE","Palestine","2014","2014",31.14751,,
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","TKM","Turkmenistan","2016","2016",,"n","Magnitude nil or negligible"
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","UKR","Ukraine","2007","2007",,"n","Magnitude nil or negligible"
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","UKR","Ukraine","2013","2013",,"n","Magnitude nil or negligible"
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","URY","Uruguay","2013","2013",,"a","Category not applicable"
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","SRB","Serbia","2011","2011",10.73456,,
"ROFST_H_3_RUR_Q3","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, both sexes (%)","SRB","Serbia","2014","2014",11.88902,,
"ROFST_H_3_RUR_Q3_F","Rate of out-of-school youth of upper secondary school age, rural, middle quintile, female (%)","ALB","Albania","2009","2009",27.83383,,
